2016/12/23 16:18:30 INFO  - jmeter.reporters.Summariser: summary =    379 in 00:06:36 =    1.0/s Avg:  2833 Min:  1515 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:19:00 INFO  - jmeter.reporters.Summariser: summary +     30 in 00:00:30 =    1.0/s Avg:  2937 Min:  2129 Max:  3406 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:19:00 INFO  - jmeter.reporters.Summariser: summary =    409 in 00:07:06 =    1.0/s Avg:  2840 Min:  1515 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:19:30 INFO  - jmeter.reporters.Summariser: summary +     31 in 00:00:30 =    1.0/s Avg:  2897 Min:  1654 Max:  3232 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:19:30 INFO  - jmeter.reporters.Summariser: summary =    440 in 00:07:36 =    1.0/s Avg:  2844 Min:  1515 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:20:01 INFO  - jmeter.reporters.Summariser: summary +     30 in 00:00:32 =    0.9/s Avg:  2951 Min:  2182 Max:  3297 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:20:01 INFO  - jmeter.reporters.Summariser: summary =    470 in 00:08:08 =    1.0/s Avg:  2851 Min:  1515 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:20:30 INFO  - jmeter.reporters.Summariser: summary +     30 in 00:00:28 =    1.1/s Avg:  2986 Min:  2218 Max:  3207 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:20:30 INFO  - jmeter.reporters.Summariser: summary =    500 in 00:08:36 =    1.0/s Avg:  2859 Min:  1515 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:21:00 INFO  - jmeter.reporters.Summariser: summary +     29 in 00:00:30 =    1.0/s Avg:  3064 Min:  2329 Max:  3570 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
2016/12/23 16:21:00 INFO  - jmeter.reporters.Summariser: summary =    529 in 00:09:07 =    1.0/s Avg:  2870 Min:  1515 Max:  7255 Err:     0 (0.00%) 
2016/12/23 16:21:30 INFO  - jmeter.reporters.Summariser: summary +     32 in 00:00:30 =    1.1/s Avg:  2271 Min:  1382 Max:  3234 Err:     0 (0.00%) Active: 4 Started: 4 Finished: 0 
